# Correction file Goniospectrometer Mattias 2016-05-04
# Wavelength(nm)	Factor(a.u.)
972.810000000000	30.5640952775117
973.170000000000	30.8406049169473
973.530000000000	31.1238794382959
973.900000000000	31.4337325624893
974.260000000000	31.7169658512297
974.620000000000	32.0279327180207
974.990000000000	32.3011564895064
975.350000000000	32.6059706447875
975.710000000000	32.9203299343030
976.070000000000	33.2095155624204
976.440000000000	33.5470869170113
976.800000000000	33.8904836365742
977.160000000000	34.2113110917940
977.520000000000	34.5198472896867
977.890000000000	34.8266913127759
978.250000000000	35.1802573341546
978.610000000000	35.5021648171679
978.970000000000	35.8396116846144
979.330000000000	36.1296758114186
979.700000000000	36.4395693828388
980.060000000000	36.7519751708283
980.420000000000	37.0598373683932
980.780000000000	37.3562593535370
981.140000000000	37.6517061328237
981.500000000000	37.9886756824719
981.870000000000	38.3206773386910
982.230000000000	38.6613916513908
982.590000000000	39.0335987542000
982.950000000000	39.3958393807953
983.310000000000	39.8063270712593
983.670000000000	40.2172692950668
984.030000000000	40.6880984066367
984.390000000000	41.1779281184427
984.760000000000	41.6005813816004
985.120000000000	42.0466164407781
985.480000000000	42.4624374920659
985.840000000000	42.9040089757282
986.200000000000	43.3027196427254
986.560000000000	43.6881018747155
986.920000000000	44.1271183919806
987.280000000000	44.5394874177079
987.640000000000	44.9463983326314
988	45.3041094943886
988.360000000000	45.6052342708680
988.720000000000	45.9533077504823
989.080000000000	46.3310292354552
989.440000000000	46.7298863754739
989.800000000000	47.1352278292297
990.160000000000	47.5827199096783
990.520000000000	48.0082967701761
990.880000000000	48.4403063256518
991.240000000000	48.8948497082764
991.600000000000	49.3884478998089
991.960000000000	49.8633815410478
992.320000000000	50.4216132157211
992.680000000000	51.0571482666548
993.040000000000	51.6869607600330
993.400000000000	52.2543741235972
993.760000000000	52.8426867204674
994.120000000000	53.4238239824447
994.480000000000	53.9954125029205
994.830000000000	54.5782290482832
995.190000000000	55.1971179379218
995.550000000000	55.7724485530405
995.910000000000	56.4676083925784
996.270000000000	57.1088542990672
996.630000000000	57.6591680576238
996.990000000000	58.2167197760095
997.350000000000	58.8867183968739
997.700000000000	59.4911815741075
998.060000000000	60.0985180982578
998.420000000000	60.7632279968859
998.780000000000	61.3898716153628
999.140000000000	62.0173023415210
999.500000000000	62.6510624325536
999.850000000000	63.1883735162409
1000.21000000000	63.8279122709920
1000.57000000000	64.5241637231199
1000.93000000000	65.2406579656931
1001.28000000000	65.9382879728926
1001.64000000000	66.6791320717510
1002	67.4299040828864
1002.36000000000	68.1821835068210
1002.72000000000	68.9347100398489
1003.07000000000	69.7622850903798
1003.43000000000	70.5335339345004
1003.79000000000	71.3465490797428
1004.14000000000	72.0968372092746
1004.50000000000	72.9782949495508
1004.86000000000	73.7388794529512
1005.22000000000	74.4728445788775
1005.57000000000	75.2252230287714
1005.93000000000	75.9659746185492
1006.29000000000	76.6811695495541
1006.64000000000	77.5499580133908
1007	78.1860844188548
1007.36000000000	79.0883483299590
1007.71000000000	79.9998264993980
1008.07000000000	81.0681392899158
1008.43000000000	81.9643291501042
1008.78000000000	83.0341691825147
1009.14000000000	84.0733032285512
1009.49000000000	85.2475496481329
1009.85000000000	86.5260854312270
1010.21000000000	87.7227271935490
1010.56000000000	88.9080008079379
1010.92000000000	90.2721510327335
1011.27000000000	91.4467310002004
1011.63000000000	92.5350419139228
1011.99000000000	93.6304907083461
1012.34000000000	94.7865201101777
1012.70000000000	95.9391686899051
1013.05000000000	97.2602260287188
1013.41000000000	98.5080068229241
1013.76000000000	99.5463992934841
1014.12000000000	100.762307708133
1014.47000000000	101.912900729553
1014.83000000000	102.907889122140
1015.18000000000	104.028730861715
1015.54000000000	105.284932919575
1015.89000000000	106.307407431442
1016.25000000000	107.407526597020
1016.60000000000	108.546291748456
1016.96000000000	109.521148136469
1017.31000000000	110.656286844689
1017.67000000000	111.915249624759
1018.02000000000	113.237315585220
1018.38000000000	114.348500289995
1018.73000000000	115.858529290860
1019.08000000000	117.593010985956
1019.44000000000	119.053238302361
1019.79000000000	120.724794841143
1020.15000000000	122.473880501917
1020.50000000000	124.055938543062
1020.85000000000	125.576758969778
1021.21000000000	127.178372953031
1021.56000000000	128.818578635877
1021.92000000000	130.328633092858
1022.27000000000	132.410034310262
1022.62000000000	134.083793385292
1022.98000000000	135.417159995060
1023.33000000000	137.118055286574
1023.68000000000	139.527489714728
1024.04000000000	141.373742712010
1024.39000000000	143.615940021775
1024.74000000000	146.200676002245
1025.10000000000	148.335234772527
1025.45000000000	150.517970733557
1025.80000000000	152.972353522473
1026.15000000000	154.769834111345
1026.51000000000	156.839267202503
1026.86000000000	158.977479559760
1027.21000000000	161.648224262229
1027.57000000000	163.109147428833
1027.92000000000	165.569064560909
1028.27000000000	168.080760522931
1028.62000000000	170.248370836736
1028.97000000000	172.656313045951
1029.33000000000	174.770906791101
1029.68000000000	176.230944202665
1030.03000000000	178.743078861749
1030.38000000000	181.701457582293
1030.74000000000	184.463813664093
1031.09000000000	186.891306898631
1031.44000000000	189.497258166285
1031.79000000000	191.789713733547
1032.14000000000	193.511827244848
1032.49000000000	195.685696791043
1032.85000000000	198.419640551797
1033.20000000000	201.759390482015
1033.55000000000	205.382267218250
1033.90000000000	206.181887638864
1034.25000000000	207.331263593522
1034.60000000000	218.349423778205
1034.95000000000	218.343225646579
1035.30000000000	218.336911663369
