# Python obtained correction file for Flame1, contains the irradiance calibration
# LS-1-CAL
# Wavelength(nm)	Corr.Factor
628.5921	1.658939e-01
629.0096	1.666190e-01
629.4270	1.672540e-01
629.8443	1.679090e-01
630.2616	1.686173e-01
630.6788	1.692126e-01
631.0960	1.699319e-01
631.5131	1.705768e-01
631.9301	1.712751e-01
632.3471	1.719730e-01
632.7640	1.726003e-01
633.1809	1.733284e-01
633.5977	1.739537e-01
634.0145	1.746299e-01
634.4312	1.753200e-01
634.8478	1.761185e-01
635.2644	1.768426e-01
635.6809	1.775816e-01
636.0974	1.783066e-01
636.5138	1.789836e-01
636.9302	1.796101e-01
637.3465	1.803671e-01
637.7627	1.810470e-01
638.1789	1.817688e-01
638.5950	1.824664e-01
639.0111	1.831779e-01
639.4271	1.838456e-01
639.8430	1.844571e-01
640.2589	1.851473e-01
640.6747	1.857255e-01
641.0905	1.863224e-01
641.5062	1.870624e-01
641.9219	1.877601e-01
642.3375	1.884506e-01
642.7530	1.891376e-01
643.1685	1.898641e-01
643.5839	1.905968e-01
643.9993	1.912592e-01
644.4146	1.919580e-01
644.8298	1.926198e-01
645.2450	1.932770e-01
645.6602	1.939758e-01
646.0752	1.946596e-01
646.4903	1.954072e-01
646.9052	1.961011e-01
647.3201	1.968622e-01
647.7350	1.974293e-01
648.1497	1.980785e-01
648.5645	1.987576e-01
648.9791	1.993686e-01
649.3938	2.000754e-01
649.8083	2.007215e-01
650.2228	2.013038e-01
650.6372	2.019313e-01
651.0516	2.026007e-01
651.4659	2.033567e-01
651.8802	2.040360e-01
652.2944	2.046272e-01
652.7086	2.054321e-01
653.1226	2.060294e-01
653.5367	2.066307e-01
653.9506	2.071533e-01
654.3646	2.077431e-01
654.7784	2.082880e-01
655.1922	2.089423e-01
655.6059	2.095569e-01
656.0196	2.101300e-01
656.4332	2.106454e-01
656.8468	2.112540e-01
657.2603	2.118329e-01
657.6738	2.124362e-01
658.0871	2.129120e-01
658.5005	2.135070e-01
658.9137	2.141532e-01
659.3270	2.147941e-01
659.7401	2.154330e-01
660.1532	2.159610e-01
